scaffold	begin	end	transposable	taxonomy	vog
NZ_CP068239.1	1804531	1843510	False	Siphoviridae	VOG2174, VOG0980, VOG4365, VOG4780, VOG1419, VOG2173, VOG1474, VOG1418, VOG2172, VOG2171, VOG2170, VOG6163, VOG2168, VOG2167, VOG5492, VOG2166, VOG2165, VOG2164, VOG6404, VOG2790, VOG2163, VOG0572, VOG4652, VOG1356, VOG5023, VOG5413, VOG4576, VOG6856, VOG9452, VOG4751, VOG5412, VOG2154, VOG2153, VOG2152, VOG4791, VOG6306, VOG6086, VOG7153, VOG6580, VOG7153, VOG2149, VOG4892, VOG2147, VOG7465, VOG5454, VOG2788, VOG2142, VOG6171, VOG2786
NZ_CP068239.1	2167941	2201352	False	Myoviridae	VOG0585, VOG8435, VOG0583, VOG2186, VOG1931, VOG4567, VOG0582, VOG4736, VOG4630, VOG0577, VOG0356, VOG2073, VOG9995, VOG0574, VOG4691, VOG4550, VOG0573, VOG0572, VOG0571, VOG4645, VOG4616, VOG2125, VOG2388, VOG0569, VOG1855, VOG0568, VOG0567, VOG0764, VOG0566, VOG3897, VOG4556, VOG4694
NZ_CP068239.1	2316181	2331856	False	Siphoviridae	VOG4636, VOG0025, VOG2096, VOG4552, VOG0615, VOG4547, VOG4841, VOG4581, VOG4556, VOG4568, VOG4553, VOG3480, VOG0204, VOG5496
NZ_CP068239.1	2530970	2563934	False	Myoviridae	VOG1422, VOG3617, VOG5611, VOG8347, VOG2215, VOG2186, VOG0585, VOG4609, VOG0198, VOG0615, VOG0831, VOG0051, VOG1933, VOG0833, VOG4573, VOG3434, VOG1887, VOG0839, VOG0977, VOG0573, VOG4550, VOG4691, VOG0574, VOG10969, VOG2073, VOG0356, VOG0577, VOG8340, VOG4545, VOG4736, VOG0569, VOG0582, VOG3721
NZ_CP068239.1	2819383	2825957	True	Unknown	VOG0944, VOG0221, VOG0275
NZ_CP068239.1	3471758	3508101	False	Siphoviridae	VOG3448, VOG6173, VOG6174, VOG4547, VOG5260, VOG5820, VOG4598, VOG4701, VOG0850, VOG0848, VOG4735, VOG3446, VOG8431, VOG4731, VOG5873, VOG4589, VOG9632, VOG0242, VOG4553, VOG4573, VOG4556, VOG9636, VOG7511, VOG9637, VOG2125, VOG2388, VOG6438, VOG0296, VOG0292, VOG6989, VOG6891, VOG7941, VOG0025, VOG2186
NZ_CP068239.1	3514880	3531156	False	Unknown	VOG7107, VOG0298, VOG6272, VOG8432, VOG1026, VOG2069, VOG7530, VOG4567, VOG5995, VOG4708, VOG8233, VOG0226, VOG9633, VOG8433, VOG9634, VOG5472, VOG8348, VOG6057, VOG6128, VOG0942, VOG8243, VOG6256
NZ_CP068239.1	4741782	4794717	False	Siphoviridae	VOG3448, VOG6173, VOG6174, VOG4547, VOG7568, VOG4743, VOG3179, VOG1539, VOG5277, VOG3428, VOG3427, VOG0704, VOG9583, VOG3446, VOG8431, VOG4731, VOG3851, VOG9632, VOG0242, VOG4553, VOG4573, VOG4556, VOG9636, VOG7511, VOG9637, VOG2125, VOG2388, VOG1026, VOG7106, VOG0296, VOG0292, VOG6989, VOG6891, VOG7941, VOG0025, VOG5994, VOG0985, VOG8722, VOG7107, VOG0298, VOG6272, VOG8432, VOG1026, VOG2069, VOG7530, VOG4567, VOG5995, VOG4708, VOG8233, VOG0226, VOG9633, VOG8433, VOG9634, VOG5472, VOG8348, VOG6057, VOG6128, VOG0942, VOG8243, VOG6256
NZ_CP068239.1	4971815	4981977	False	Myoviridae	VOG8285, VOG1956, VOG1350, VOG0944, VOG1348
NZ_CP068239.1	6318339	6339311	False	Myoviridae	VOG6173, VOG6174, VOG3721, VOG0582, VOG0569, VOG4736, VOG4130, VOG8340, VOG0577, VOG0356, VOG2073, VOG6373, VOG0574, VOG4691, VOG4550, VOG0573, VOG0977, VOG0198, VOG0585, VOG2215, VOG8347
