identifier	function	contig	start	stop	position	rank	my_status	pp	Final_status	start of attL	end of attL	start of attR	end of attR	sequence of attL	sequence of attR	Reason for att site
H7K53_RS00005	chromosomal replication initiator protein DnaA	NZ_AP022077.1	101	1498	0	0.002125	0	0	0
H7K53_RS00010	DNA polymerase III subunit beta	NZ_AP022077.1	1596	2744	1	0.002	0	0	0
H7K53_RS00015	DNA replication/repair protein RecF	NZ_AP022077.1	2759	3841	2	0.001888888888888889	0	0	0
H7K53_RS00020	DNA topoisomerase (ATP-hydrolyzing) subunit B	NZ_AP022077.1	3894	6362	3	0.0017894736842105265	0	0	0
H7K53_RS00025	cytochrome b562	NZ_AP022077.1	6400	6792	4	0.0018000000000000002	0	0	0
H7K53_RS00030	VTT domain-containing protein	NZ_AP022077.1	7435	6878	5	0.0019047619047619052	0	0	0
H7K53_RS00035	ATP-binding cassette domain-containing protein	NZ_AP022077.1	9617	7686	6	0.0018181818181818186	0	0	0
H7K53_RS00040	IS30-like element IS18 family transposase	NZ_AP022077.1	10784	9822	7	0.001739130434782609	0	0.75	0
H7K53_RS00045	hypothetical protein	NZ_AP022077.1	10947	11951	8	0.001916666666666667	0	0.5	0
H7K53_RS00050	hypothetical protein	NZ_AP022077.1	12207	13214	9	0.0019200000000000003	0	0.5	0
H7K53_RS00055	hypothetical protein	NZ_AP022077.1	13557	14561	10	0.002153846153846154	0	0.5	0
H7K53_RS00060	iron-sulfur cluster insertion protein ErpA	NZ_AP022077.1	14686	15021	11	0.0020740740740740745	0	0	0
H7K53_RS00065	alpha/beta fold hydrolase	NZ_AP022077.1	15921	15076	12	0.0020000000000000005	0	0	0
H7K53_RS00070	anhydro-N-acetylmuramic acid kinase	NZ_AP022077.1	17176	16049	13	0.0021379310344827587	0	0	0
H7K53_RS00075	tyrosine--tRNA ligase	NZ_AP022077.1	17238	18470	14	0.0020666666666666667	0	0	0
H7K53_RS00105	ankyrin repeat domain-containing protein	NZ_AP022077.1	24760	25110	15	0.0020666666666666667	0	0	0
H7K53_RS00110	NAD(P)H-dependent oxidoreductase	NZ_AP022077.1	25698	25156	16	0.0015333333333333336	0	0	0
H7K53_RS00115	peptidylprolyl isomerase	NZ_AP022077.1	26314	25832	17	0.0014	0	0	0
H7K53_RS00120	signal peptidase II	NZ_AP022077.1	26846	26316	18	0.0013333333333333333	0	0	0
H7K53_RS00125	isoleucine--tRNA ligase	NZ_AP022077.1	29676	26839	19	0.0013333333333333333	0	0	0
H7K53_RS00130	bifunctional riboflavin kinase/FAD synthetase	NZ_AP022077.1	30739	29738	20	0.0013333333333333333	0	0	0
H7K53_RS00135	TDT family transporter	NZ_AP022077.1	30948	32081	21	0.0011333333333333334	0	0	0
H7K53_RS00140	5'-nucleosidase	NZ_AP022077.1	32162	32728	22	0.0010666666666666667	0	0	0
H7K53_RS00145	TetR/AcrR family transcriptional regulator	NZ_AP022077.1	33383	32763	23	0.001	0	0	0
H7K53_RS00150	ATP-binding cassette domain-containing protein	NZ_AP022077.1	34444	33644	24	0.0010666666666666667	0	0	0
H7K53_RS00155	aliphatic sulfonate ABC transporter permease SsuC	NZ_AP022077.1	35255	34458	25	0.0010666666666666667	0	0	0
H7K53_RS00160	FMNH2-dependent alkanesulfonate monooxygenase	NZ_AP022077.1	36427	35252	26	0.0010666666666666667	0	0	0
H7K53_RS00165	sulfonate ABC transporter substrate-binding protein	NZ_AP022077.1	37437	36454	27	0.0010666666666666667	0	0	0
H7K53_RS00170	sulfonate ABC transporter substrate-binding protein	NZ_AP022077.1	38477	37509	28	0.0011333333333333334	0	0	0
H7K53_RS00175	amino-acid N-acetyltransferase	NZ_AP022077.1	40166	38811	29	0.0011333333333333334	0	0	0
H7K53_RS00180	RcnB family protein	NZ_AP022077.1	40607	40287	30	0.0011333333333333334	0	0	0
H7K53_RS00185	RcnB family protein	NZ_AP022077.1	41241	40831	31	0.0011333333333333334	0	0	0
H7K53_RS00190	YciK family oxidoreductase	NZ_AP022077.1	42205	41459	32	0.0011333333333333334	0	0.5	0
H7K53_RS00195	HAD-IA family hydrolase	NZ_AP022077.1	42972	42271	33	0.0011333333333333334	0	0	0
H7K53_RS00200	bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG	NZ_AP022077.1	43682	42969	34	0.001066666666666667	0	0	0
H7K53_RS00205	thiol:disulfide interchange protein DsbA/DsbL	NZ_AP022077.1	43862	44479	35	0.0009333333333333334	0	0	0
H7K53_RS00210	TetR/AcrR family transcriptional regulator	NZ_AP022077.1	45204	44557	36	0.0010666666666666667	0	0	0
H7K53_RS00215	TetR family transcriptional regulator	NZ_AP022077.1	45979	45341	37	0.0010666666666666667	0	0	0
H7K53_RS00220	ferredoxin reductase	NZ_AP022077.1	46153	47178	38	0.0010000000000000002	0	0	0
H7K53_RS00225	acyl-CoA desaturase	NZ_AP022077.1	47209	48351	39	0.0009333333333333334	0	0	0
H7K53_RS00230	ribonuclease PH	NZ_AP022077.1	48510	49226	40	0.0006666666666666666	0	0	0
H7K53_RS00235	hypothetical protein	NZ_AP022077.1	49475	49338	41	0.0006666666666666666	0	0.5	0
H7K53_RS00240	phospholipase C, phosphocholine-specific	NZ_AP022077.1	49516	51684	42	0.0006666666666666666	0	0	0
H7K53_RS00245	hypothetical protein	NZ_AP022077.1	52109	52276	43	0.00046666666666666666	0	0.5	0
H7K53_RS00250	carboxylating nicotinate-nucleotide diphosphorylase	NZ_AP022077.1	53118	52273	44	0.00046666666666666666	0	0	0
H7K53_RS00255	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	NZ_AP022077.1	53289	53858	45	0.00046666666666666666	0	0	0
H7K53_RS00260	murein biosynthesis integral membrane protein MurJ	NZ_AP022077.1	53931	55481	46	0.0005333333333333334	0	0	0
H7K53_RS00265	FKBP-type peptidyl-prolyl cis-trans isomerase	NZ_AP022077.1	56223	55528	47	0.0005333333333333334	0	0	0
H7K53_RS00270	FKBP-type peptidyl-prolyl cis-trans isomerase	NZ_AP022077.1	56996	56274	48	0.0005333333333333334	0	0	0
H7K53_RS00275	polysaccharide biosynthesis tyrosine autokinase	NZ_AP022077.1	59384	57189	49	0.0005333333333333334	0	0	0
H7K53_RS00280	low molecular weight phosphotyrosine protein phosphatase	NZ_AP022077.1	59834	59406	50	0.0005333333333333334	0	0	0
H7K53_RS00285	polysaccharide biosynthesis/export family protein	NZ_AP022077.1	60978	59836	51	0.0005333333333333334	0	0	0
H7K53_RS00290	Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB	NZ_AP022077.1	61141	62418	52	0.0005333333333333334	0	0	0
H7K53_RS00295	oligosaccharide flippase family protein	NZ_AP022077.1	62421	63710	53	0.00046666666666666666	0	0	0
H7K53_RS00300	glycosyltransferase	NZ_AP022077.1	63710	64657	54	0.0004	0	0	0
H7K53_RS00305	glycosyltransferase family 2 protein	NZ_AP022077.1	64807	65790	55	0.0004	0	0	0
H7K53_RS00310	EpsG family protein	NZ_AP022077.1	65822	66862	56	0.0005333333333333334	0	0	0
H7K53_RS00315	glycosyltransferase	NZ_AP022077.1	66876	67910	57	0.0005333333333333334	0	0	0
