identifier	function	contig	start	stop	position	rank	my_status	pp	Final_status	start of attL	end of attL	start of attR	end of attR	sequence of attL	sequence of attR	Reason for att site
B18_RS00005	regulatory protein NosR	NZ_CP058332.1	1	2148	0	0.0017500000000000003	0	0	0
B18_RS00010	nitrous-oxide reductase	NZ_CP058332.1	2191	4101	1	0.001647058823529412	0	0	0
B18_RS00015	nitrous oxide reductase family maturation protein NosD	NZ_CP058332.1	4098	5384	2	0.0015555555555555557	0	0	0
B18_RS00020	ABC transporter ATP-binding protein	NZ_CP058332.1	5381	6295	3	0.001473684210526316	0	0	0
B18_RS00025	ABC transporter permease subunit	NZ_CP058332.1	6286	7113	4	0.0014000000000000002	0	0	0
B18_RS00030	nitrous oxide reductase accessory protein NosL	NZ_CP058332.1	7130	7666	5	0.0013333333333333335	0	0	0
B18_RS00035	ferredoxin-NADP reductase	NZ_CP058332.1	8525	7749	6	0.0012727272727272728	0	0	0
B18_RS00040	LysR family transcriptional regulator	NZ_CP058332.1	8799	9725	7	0.0012173913043478262	0	0	0
B18_RS00045	YceK/YidQ family lipoprotein	NZ_CP058332.1	10068	9727	8	0.0011666666666666668	0	0.5	0
B18_RS00050	ABC transporter permease	NZ_CP058332.1	11255	10122	9	0.0011200000000000001	0	0	0
B18_RS00055	ABC transporter permease	NZ_CP058332.1	12424	11252	10	0.001076923076923077	0	0	0
B18_RS00060	efflux RND transporter periplasmic adaptor subunit	NZ_CP058332.1	13399	12428	11	0.0010370370370370373	0	0	0
B18_RS00065	phosphate-starvation-inducible protein PsiE	NZ_CP058332.1	13985	13500	12	0.0010000000000000002	0	0	0
B18_RS00070	DUF3509 domain-containing protein	NZ_CP058332.1	14160	14447	13	0.001103448275862069	0	0	0
B18_RS00075	TolC family outer membrane protein	NZ_CP058332.1	15795	14440	14	0.0013333333333333333	0	0	0
B18_RS00080	HlyD family type I secretion periplasmic adaptor subunit	NZ_CP058332.1	17123	15792	15	0.0014666666666666667	0	0	0
B18_RS00085	type I secretion system permease/ATPase	NZ_CP058332.1	18922	17120	16	0.0014666666666666667	0	0	0
B18_RS00090	heme acquisition protein HasA	NZ_CP058332.1	19757	19140	17	0.0013333333333333335	0	0	0
