identifier	function	contig	start	stop	position	rank	my_status	pp	Final_status	start of attL	end of attL	start of attR	end of attR	sequence of attL	sequence of attR	Reason for att site
PA0001	chromosome replication initiator DnaA	NC_002516.2	483	2027	0	0.0026249999999999997	0	0	0
PA0002	DNA polymerase III subunit beta	NC_002516.2	2056	3159	1	0.002470588235294117	0	0	0
PA0003	DNA replication and repair protein RecF	NC_002516.2	3169	4278	2	0.002333333333333333	0	0	0
PA0004	DNA gyrase subunit B	NC_002516.2	4275	6695	3	0.0022105263157894735	0	0	0
PA0005	lysophosphatidic acid acyltransferase	NC_002516.2	7791	7018	4	0.0021	0	0	0
PA0006	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase	NC_002516.2	8339	7803	5	0.0019999999999999996	0	0	0
PA0007	hypothetical protein	NC_002516.2	8671	10377	6	0.001909090909090909	0	0.5	0
PA0008	glycine--tRNA ligase subunit beta	NC_002516.2	12488	10434	7	0.002173913043478261	0	0	0
PA0009	glycine--tRNA ligase subunit alpha	NC_002516.2	13435	12488	8	0.0020833333333333333	0	0	0
PA0010	DNA-3-methyladenine glycosidase I	NC_002516.2	13540	14091	9	0.00232	0	0	0
PA0011	lipid A biosynthesis lauroyl acyltransferase	NC_002516.2	14235	15122	10	0.0023076923076923075	0	0	0
PA0012	hypothetical protein	NC_002516.2	15207	15473	11	0.0022222222222222222	0	0.5	0
PA0013	hypothetical protein	NC_002516.2	15620	16273	12	0.002142857142857143	0	0.5	0
PA0014	hypothetical protein	NC_002516.2	16607	16335	13	0.0021379310344827587	0	0.5	0
PA0015	hypothetical protein	NC_002516.2	17217	16900	14	0.0020666666666666667	0	0.5	0
PA0016	potassium transporter inner membrane associated protein	NC_002516.2	18739	17366	15	0.0020666666666666667	0	0	0
PA0017	Ribosomal RNA small subunit methyltransferase B	NC_002516.2	20071	18767	16	0.0020000000000000005	0	0	0
PA0018	methionyl-tRNA formyltransferase	NC_002516.2	21012	20068	17	0.0019333333333333336	0	0	0
PA0019	peptide deformylase	NC_002516.2	21573	21067	18	0.0018666666666666669	0	0	0
PA0020	hypothetical protein	NC_002516.2	21712	22737	19	0.0018666666666666669	0	0.5	0
PA0021	hypothetical protein	NC_002516.2	22872	23960	20	0.0015333333333333336	0	0.5	0
PA0022	threonylcarbamoyl-AMP synthase	NC_002516.2	24001	24558	21	0.0015333333333333336	0	0	0
PA0023	oxygen-dependent quinone oxidoreductase	NC_002516.2	25545	24568	22	0.0011333333333333334	0	0	0
PA0024	coproporphyrinogen III oxidase	NC_002516.2	25736	26653	23	0.0010000000000000002	0	0	0
PA0025	shikimate dehydrogenase	NC_002516.2	26711	27535	24	0.0008	0	0	0
PA0026	phospholipase C	NC_002516.2	27646	28632	25	0.0006666666666666668	0	0	0
PA0027	hypothetical protein	NC_002516.2	28613	29899	26	0.0008000000000000001	0	0.5	0
PA0028	hypothetical protein	NC_002516.2	29896	30498	27	0.0008666666666666667	0	0.5	0
PA0029	sulfate transporter	NC_002516.2	32055	30502	28	0.0008666666666666667	0	0	0
PA0030	hypothetical protein	NC_002516.2	32983	32060	29	0.0008666666666666667	0	0.5	0
PA0031	choline sulfatase	NC_002516.2	34511	33000	30	0.0009333333333333334	0	0	0
PA0032	transcriptional regulator	NC_002516.2	34624	35538	31	0.0009333333333333334	0	0	0
PA0032a	DOPA 4,5-dioxygenase	NC_002516.2	35549	35926	32	0.0012000000000000001	0	0	0
PA0033	hypothetical protein	NC_002516.2	36270	35905	33	0.0017333333333333335	0	0.5	0
PA0034	two-component response regulator	NC_002516.2	36901	36278	34	0.0018666666666666669	0	0	0
PA0035	tryptophan synthase subunit alpha	NC_002516.2	37893	37087	35	0.0018666666666666669	0	0	0
PA0036	tryptophan synthase subunit beta	NC_002516.2	39098	37890	36	0.0018666666666666669	0	0	0
PA0037	HTH-type transcriptional regulator TrpI	NC_002516.2	39202	40089	37	0.0019333333333333333	0	0	0
PA0038	hypothetical protein	NC_002516.2	40190	40405	38	0.0023333333333333335	0	0.5	0
