identifier	function	contig	start	stop	position	rank	my_status	pp	Final_status	start of attL	end of attL	start of attR	end of attR	sequence of attL	sequence of attR	Reason for att site
ACINNAV18_A0001	IS66 family element, Orf2 domain protein	AFDA02000009.1	551	414	0	0.09925	0	0.5	0
ACINNAV18_A0002	transposase	AFDA02000009.1	1129	746	1	0.13705882352941176	0	0.75	0
ACINNAV18_A0003	hypothetical protein	AFDA02000009.1	1342	1151	2	0.14477777777777778	0	0.5	0
ACINNAV18_A0004	hypothetical protein	AFDA02000009.1	3625	3074	3	0.15210526315789472	0	0.5	0
ACINNAV18_A0005	hypothetical protein	AFDA02000009.1	5016	3640	4	0.15899999999999997	0	0.5	0
ACINNAV18_A0006	hypothetical protein	AFDA02000009.1	5792	6457	5	0.15704761904761902	0	0.5	0
ACINNAV18_A0007	hypothetical protein	AFDA02000009.1	6611	8335	6	0.1518181818181818	0	0.5	0
ACINNAV18_A0008	hypothetical protein	AFDA02000009.1	8380	8661	7	0.15052173913043476	0	0.5	0
ACINNAV18_A0009	hypothetical protein	AFDA02000009.1	9601	9086	8	0.1513333333333333	0	0.5	0
ACINNAV18_A0010	hypothetical protein	AFDA02000009.1	9907	9635	9	0.16368	0	0.5	0
ACINNAV18_A0011	hypothetical protein	AFDA02000009.1	10485	9943	10	0.16915384615384615	1	0.5	1	13640	13654	38625	38639	TTTGATGATTTATT	TTTGATGATTTATT	Longest Repeat flanking phage and within 2000 bp
ACINNAV18_A0012	hypothetical protein	AFDA02000009.1	10759	10475	11	0.1725925925925926	1	0.5	1
ACINNAV18_A0013	hypothetical protein	AFDA02000009.1	10978	10784	12	0.17585714285714288	1	0.5	1
ACINNAV18_A0014	putative lipoprotein	AFDA02000009.1	11379	10975	13	0.18151724137931036	1	0	1
ACINNAV18_A0015	hypothetical protein	AFDA02000009.1	11729	11376	14	0.1784	1	0.5	1
ACINNAV18_A0016	hypothetical protein	AFDA02000009.1	12327	12440	15	0.1794666666666666	1	0.5	1
ACINNAV18_A0017	hypothetical protein	AFDA02000009.1	12671	13084	16	0.1844666666666666	1	0.5	1
ACINNAV18_A0018	hypothetical protein	AFDA02000009.1	13157	14470	17	0.18939999999999999	1	0.5	1
ACINNAV18_A0019	hypothetical protein	AFDA02000009.1	15033	14575	18	0.19193333333333332	1	0.5	1
ACINNAV18_A0020	hypothetical protein	AFDA02000009.1	15987	15169	19	0.19819999999999996	1	0.5	1
ACINNAV18_A0021	hypothetical protein	AFDA02000009.1	17044	16547	20	0.20126666666666662	1	0.5	1
ACINNAV18_A0022	transcriptional regulator, TetR family	AFDA02000009.1	17610	17041	21	0.20493333333333333	1	0	1
ACINNAV18_A0023	hypothetical protein	AFDA02000009.1	18036	17641	22	0.20819999999999997	1	0.5	1
ACINNAV18_A0024	hypothetical protein	AFDA02000009.1	18483	18037	23	0.2084	1	0.5	1
ACINNAV18_A0025	hypothetical protein	AFDA02000009.1	18967	18602	24	0.20559999999999998	1	0.5	1
ACINNAV18_A0026	hypothetical protein	AFDA02000009.1	19985	19089	25	0.2053333333333333	1	0.5	1
ACINNAV18_A0027	hypothetical protein	AFDA02000009.1	20494	20036	26	0.2035333333333333	1	0.5	1
ACINNAV18_A0028	hypothetical protein	AFDA02000009.1	21004	20783	27	0.20259999999999995	1	0.5	1
ACINNAV18_A0029	hypothetical protein	AFDA02000009.1	21593	21375	28	0.1977333333333333	1	0.5	1
ACINNAV18_A0030	transcriptional regulator, TetR family	AFDA02000009.1	22189	21617	29	0.1824666666666666	1	0	1
ACINNAV18_A0031	hypothetical protein	AFDA02000009.1	22476	22192	30	0.16899999999999998	1	0.5	1
ACINNAV18_A0032	peptidase, M48 family	AFDA02000009.1	22633	23427	31	0.14453333333333332	0	0	1
ACINNAV18_A0033	GHKL domain protein	AFDA02000009.1	23589	25703	32	0.13533333333333333	0	0	1
ACINNAV18_A0034	hypothetical protein	AFDA02000009.1	26667	26086	33	0.12626666666666667	0	0.5	1
ACINNAV18_A0035	hypothetical protein	AFDA02000009.1	27854	26688	34	0.11673333333333334	0	0.5	1
ACINNAV18_A0036	zeta toxin	AFDA02000009.1	29441	27939	35	0.11320000000000001	0	0	1
ACINNAV18_A0037	hypothetical protein	AFDA02000009.1	29669	29442	36	0.11273333333333334	0	0.5	1
ACINNAV18_A0038	phage integrase, N-terminal SAM domain protein	AFDA02000009.1	29770	29994	37	0.109	0	1.5	1
ACINNAV18_A0039	putative site-specific tyrosine recombinase XerC	AFDA02000009.1	30374	30700	38	0.10359999999999998	0	1.5	1
ACINNAV18_A0040	hypothetical protein	AFDA02000009.1	30907	31224	39	0.0887333333333333	0	0.5	1
ACINNAV18_A0041	hypothetical protein	AFDA02000009.1	31270	31626	40	0.07913333333333329	0	0.5	1
ACINNAV18_A0042	hypothetical protein	AFDA02000009.1	31680	31949	41	0.07046666666666665	0	0.5	1
ACINNAV18_A0043	TnsA endonuclease N-terminal domain protein	AFDA02000009.1	32260	32739	42	0.061733333333333335	0	0	1
ACINNAV18_A0044	integrase core domain protein	AFDA02000009.1	32970	34880	43	0.05040000000000001	0	1.5	1
ACINNAV18_A0045	hypothetical protein	AFDA02000009.1	34885	35055	44	0.04746666666666667	0	0.5	1
ACINNAV18_A0046	hypothetical protein	AFDA02000009.1	35439	35302	45	0.04200000000000001	0	0.5	1
ACINNAV18_A0047	transposase, IS4-like family protein	AFDA02000009.1	35747	35460	46	0.03626666666666667	0	0.75	1
ACINNAV18_A0048	hypothetical protein	AFDA02000009.1	36391	35822	47	0.030200000000000005	0	0.5	1
ACINNAV18_A0049	dihydropteroate synthase	AFDA02000009.1	36433	37299	48	0.02553333333333334	0	0	1
ACINNAV18_A0050	phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I protein	AFDA02000009.1	37386	37688	49	0.018866666666666674	0	0	1
ACINNAV18_A0051	transposase domain protein	AFDA02000009.1	38508	37864	50	0.015000000000000006	0	0.75	1
ACINNAV18_A0052	IstB-like ATP-binding protein	AFDA02000009.1	39410	38637	51	0.01086666666666667	0	0	1
ACINNAV18_A0053	integrase core domain protein	AFDA02000009.1	40435	39410	52	0.007400000000000001	0	1.5	1
ACINNAV18_A0054	transposase zinc-binding domain protein	AFDA02000009.1	41321	40518	53	0.006933333333333335	0	0.75	0
ACINNAV18_A0055	hypothetical protein	AFDA02000009.1	41756	41532	54	0.007066666666666668	0	0.5	0
ACINNAV18_A0056	aminoglycoside/hydroxyurea antibiotic resistance kinase	AFDA02000009.1	42706	41876	55	0.007000000000000002	0	0	0
ACINNAV18_A0057	streptomycin 3''-kinase	AFDA02000009.1	43470	42712	56	0.007133333333333335	0	0	0
ACINNAV18_A0058	hypothetical protein	AFDA02000009.1	45684	43897	57	0.0072000000000000015	0	0.5	0
ACINNAV18_A0059	hypothetical protein	AFDA02000009.1	45894	46364	58	0.006933333333333335	0	0.5	0
ACINNAV18_A0060	hypothetical protein	AFDA02000009.1	46728	46453	59	0.006733333333333336	0	0.5	0
ACINNAV18_A0061	putative DNA topoisomerase I	AFDA02000009.1	49010	46749	60	0.006333333333333335	0	0	0
ACINNAV18_A0062	hypothetical protein	AFDA02000009.1	49183	50286	61	0.006133333333333335	0	0.5	0
ACINNAV18_A0063	hypothetical protein	AFDA02000009.1	50602	51435	62	0.0062000000000000015	0	0.5	0
ACINNAV18_A0064	transposase	AFDA02000009.1	51457	51840	63	0.006266666666666669	0	0.75	0
ACINNAV18_A0065	IS66 family element, Orf2 domain protein	AFDA02000009.1	52035	52172	64	0.0062666666666666695	0	0.5	0
ACINNAV18_A0066	IS66 family element, transposase	AFDA02000009.1	52247	53488	65	0.006066666666666668	0	0.75	0
ACINNAV18_A0067	IS66 C-terminal element	AFDA02000009.1	53690	53830	66	0.0056000000000000025	0	0	0
ACINNAV18_A0068	hypothetical protein	AFDA02000009.1	54378	54043	67	0.005933333333333335	0	0.5	0
ACINNAV18_A0069	hypothetical protein	AFDA02000009.1	54622	54419	68	0.006800000000000001	0	0.5	0
ACINNAV18_A0070	PF07308 family protein	AFDA02000009.1	55007	54678	69	0.007000000000000001	0	0	0
ACINNAV18_A0071	transglycosylase SLT domain protein	AFDA02000009.1	55815	54988	70	0.006666666666666667	0	0	0
ACINNAV18_A0072	hypothetical protein	AFDA02000009.1	56533	55802	71	0.006733333333333333	0	0.5	0
ACINNAV18_A0073	hypothetical protein	AFDA02000009.1	56877	57371	72	0.007066666666666667	0	0.5	0
ACINNAV18_A0074	hypothetical protein	AFDA02000009.1	57451	57876	73	0.008066666666666668	0	0.5	0
ACINNAV18_A0075	hypothetical protein	AFDA02000009.1	57997	59847	74	0.008733333333333334	0	0.5	0
ACINNAV18_A0076	hypothetical protein	AFDA02000009.1	60182	59862	75	0.0088	0	0.5	0
ACINNAV18_A0077	hypothetical protein	AFDA02000009.1	60482	60231	76	0.009133333333333334	0	0.5	0
ACINNAV18_A0078	hypothetical protein	AFDA02000009.1	60708	61148	77	0.009933333333333334	0	0.5	0
