identifier	function	contig	start	stop	position	rank	my_status	pp	Final_status	start of attL	end of attL	start of attR	end of attR	sequence of attL	sequence of attR	Reason for att site
AT700_RS00005	chromosomal replication initiator protein DnaA	NZ_LN831024.1	1	1545	0	0.002125	0	0	0
AT700_RS00010	DNA polymerase III subunit beta	NZ_LN831024.1	1574	2677	1	0.002	0	0	0
AT700_RS00015	DNA replication/repair protein RecF	NZ_LN831024.1	2687	3796	2	0.001888888888888889	0	0	0
AT700_RS00020	DNA topoisomerase (ATP-hydrolyzing) subunit B	NZ_LN831024.1	3793	6213	3	0.0017894736842105265	0	0	0
AT700_RS00025	1-acyl-sn-glycerol-3-phosphate acyltransferase	NZ_LN831024.1	7298	6525	4	0.0017000000000000001	0	0	0
AT700_RS00030	D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase	NZ_LN831024.1	7846	7310	5	0.0016190476190476191	0	0	0
AT700_RS00035	hypothetical protein	NZ_LN831024.1	8178	9884	6	0.0015454545454545456	0	0.5	0
AT700_RS00040	glycine--tRNA ligase subunit beta	NZ_LN831024.1	11995	9941	7	0.0014782608695652175	0	0	0
AT700_RS00045	glycine--tRNA ligase subunit alpha	NZ_LN831024.1	12942	11995	8	0.0014166666666666668	0	0	0
AT700_RS00050	DNA-3-methyladenine glycosylase I	NZ_LN831024.1	13047	13598	9	0.00136	0	0	0
AT700_RS00055	lysophospholipid acyltransferase	NZ_LN831024.1	13742	14629	10	0.0013846153846153847	0	0	0
AT700_RS00060	PilZ domain-containing protein	NZ_LN831024.1	14714	14980	11	0.0013333333333333335	0	0	0
AT700_RS00065	7-cyano-7-deazaguanine/7-aminomethyl-7- deazaguanine transporter	NZ_LN831024.1	15127	15780	12	0.0012857142857142859	0	0	0
AT700_RS00070	hypothetical protein	NZ_LN831024.1	16118	15846	13	0.0012413793103448277	0	0.5	0
AT700_RS00075	tetratricopeptide repeat protein	NZ_LN831024.1	16728	16411	14	0.0012000000000000001	0	0	0
AT700_RS00080	Trk system potassium transporter TrkA	NZ_LN831024.1	18250	16877	15	0.0012000000000000001	0	0	0
AT700_RS00085	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	NZ_LN831024.1	19582	18278	16	0.0012000000000000001	0	0	0
AT700_RS00090	methionyl-tRNA formyltransferase	NZ_LN831024.1	20523	19579	17	0.0012000000000000001	0	0	0
AT700_RS00095	peptide deformylase	NZ_LN831024.1	21084	20578	18	0.0012000000000000001	0	0	0
AT700_RS00100	LysM peptidoglycan-binding domain-containing protein	NZ_LN831024.1	21223	22248	19	0.0007333333333333333	0	0	0
AT700_RS00105	DNA-processing protein DprA	NZ_LN831024.1	22383	23471	20	0.0006666666666666668	0	0	0
AT700_RS00110	Sua5/YciO/YrdC/YwlC family protein	NZ_LN831024.1	23512	24069	21	0.00046666666666666666	0	0	0
AT700_RS00115	NADPH:quinone reductase	NZ_LN831024.1	25056	24079	22	0.0004	0	0	0
AT700_RS00120	oxygen-dependent coproporphyrinogen oxidase	NZ_LN831024.1	25247	26164	23	0.0006000000000000001	0	0	0
AT700_RS00125	shikimate dehydrogenase	NZ_LN831024.1	26222	27046	24	0.0006000000000000001	0	0	0
AT700_RS00130	phospholipase C	NZ_LN831024.1	27157	28143	25	0.0008	0	0	0
AT700_RS00135	peptidylprolyl isomerase	NZ_LN831024.1	28124	29410	26	0.0010666666666666667	0	0	0
AT700_RS00140	hypothetical protein	NZ_LN831024.1	29407	30009	27	0.0013333333333333333	0	0.5	0
AT700_RS00145	SulP family inorganic anion transporter	NZ_LN831024.1	31566	30013	28	0.0016666666666666668	0	0	0
AT700_RS00150	choline ABC transporter substrate-binding protein	NZ_LN831024.1	32494	31571	29	0.002	0	0	0
AT700_RS00155	choline-sulfatase	NZ_LN831024.1	34022	32511	30	0.005066666666666666	0	0	0
AT700_RS00160	LysR family transcriptional regulator	NZ_LN831024.1	34150	35049	31	0.006466666666666667	0	0	0
AT700_RS00165	DOPA 4,5-dioxygenase family protein	NZ_LN831024.1	35060	35437	32	0.007666666666666667	0	0	0
AT700_RS00170	Hpt domain-containing protein	NZ_LN831024.1	35781	35416	33	0.0086	0	0	0
AT700_RS00175	response regulator transcription factor	NZ_LN831024.1	36412	35789	34	0.010666666666666666	0	0	0
AT700_RS00180	tryptophan synthase subunit alpha	NZ_LN831024.1	37404	36598	35	0.013000000000000001	0	0	0
AT700_RS00185	tryptophan synthase subunit beta	NZ_LN831024.1	38609	37401	36	0.016	0	0	0
AT700_RS00190	LysR family transcriptional regulator	NZ_LN831024.1	38713	39600	37	0.016933333333333335	0	0	0
AT700_RS00195	dodecin family protein	NZ_LN831024.1	39701	39916	38	0.017933333333333336	0	0	0
AT700_RS00200	DUF1161 domain-containing protein	NZ_LN831024.1	40100	40327	39	0.018666666666666668	0	0	0
AT700_RS00205	two-partner secretion system transporter TpsB2	NZ_LN831024.1	40624	42312	40	0.01946666666666667	0	0	0
AT700_RS00210	DUF637 domain-containing protein	NZ_LN831024.1	42425	51766	41	0.020200000000000003	0	0	0
AT700_RS28995	hypothetical protein	NZ_LN831024.1	52864	53181	42	0.021466666666666672	0	0.5	0
AT700_RS00215	transposase	NZ_LN831024.1	53412	54113	43	0.021600000000000005	0	0.75	0
AT700_RS30065	hypothetical protein	NZ_LN831024.1	54228	54473	44	0.022466666666666673	0	0.5	0
AT700_RS29000	hypothetical protein	NZ_LN831024.1	55314	55559	45	0.022800000000000004	0	0.5	0
AT700_RS30070	hypothetical protein	NZ_LN831024.1	55556	55876	46	0.022800000000000004	0	0.5	0
AT700_RS30075	transposase	NZ_LN831024.1	56087	56283	47	0.023000000000000007	0	0.75	0
AT700_RS00220	hypothetical protein	NZ_LN831024.1	56463	56858	48	0.023066666666666673	0	0.5	0
AT700_RS00225	MgtC/SapB family protein	NZ_LN831024.1	58538	57129	49	0.02313333333333334	0	0	0
AT700_RS00230	T3SS effector bifunctional cytotoxin exoenzyme T	NZ_LN831024.1	58702	60075	50	0.02326666666666667	0	0	0
AT700_RS00235	CsgG/HfaB family protein	NZ_LN831024.1	60571	61257	51	0.023333333333333338	0	0	0
AT700_RS00240	DUF4810 domain-containing protein	NZ_LN831024.1	61288	61641	52	0.023666666666666676	0	0	0
AT700_RS00245	DUF799 domain-containing protein	NZ_LN831024.1	61638	62303	53	0.02340000000000001	0	0	0
AT700_RS00250	helix-turn-helix domain-containing protein	NZ_LN831024.1	62701	62318	54	0.02340000000000001	0	1	0
AT700_RS00255	hypothetical protein	NZ_LN831024.1	64491	62983	55	0.023466666666666677	0	0.5	0
AT700_RS00260	hypothetical protein	NZ_LN831024.1	65256	65396	56	0.02340000000000001	0	0.5	0
AT700_RS30210	hypothetical protein	NZ_LN831024.1	65458	65595	57	0.023266666666666675	0	0.5	0
AT700_RS00270	asparagine synthase (glutamine-hydrolyzing)	NZ_LN831024.1	66218	68050	58	0.02300000000000001	0	0	0
AT700_RS00275	cupin domain-containing protein	NZ_LN831024.1	68530	68102	59	0.022800000000000008	0	0	0
AT700_RS30215	hypothetical protein	NZ_LN831024.1	68797	68967	60	0.021000000000000005	0	0.5	0
AT700_RS00280	type II toxin-antitoxin system death-on-curing family toxin	NZ_LN831024.1	68970	69440	61	0.019600000000000006	0	0	0
AT700_RS00285	RNA 2'-phosphotransferase	NZ_LN831024.1	70005	69457	62	0.018600000000000005	0	0	0
AT700_RS00290	DUF1993 family protein	NZ_LN831024.1	70550	70044	63	0.01766666666666667	0	0	0
AT700_RS00295	LysR family transcriptional regulator	NZ_LN831024.1	71536	70616	64	0.015600000000000003	0	0	0
AT700_RS00300	MBL fold metallo-hydrolase	NZ_LN831024.1	71644	72531	65	0.013266666666666668	0	0	0
AT700_RS00305	DsbA family protein	NZ_LN831024.1	72594	73298	66	0.010333333333333333	0	0	0
AT700_RS00310	OsmC family protein	NZ_LN831024.1	73382	73837	67	0.009600000000000003	0	0	0
AT700_RS00315	DUF1161 domain-containing protein	NZ_LN831024.1	73948	74181	68	0.008600000000000002	0	0	0
AT700_RS00320	hypothetical protein	NZ_LN831024.1	74630	74193	69	0.00786666666666667	0	0.5	0
AT700_RS00325	hypothetical protein	NZ_LN831024.1	75103	74687	70	0.007000000000000002	0	0.5	0
AT700_RS00330	aminopeptidase	NZ_LN831024.1	75195	76322	71	0.006266666666666668	0	0	0
AT700_RS00335	hypothetical protein	NZ_LN831024.1	77313	76330	72	0.005000000000000002	0	0.5	0
AT700_RS00340	HAD family hydrolase	NZ_LN831024.1	78011	77346	73	0.004933333333333335	0	0	0
AT700_RS00345	gamma carbonic anhydrase family protein	NZ_LN831024.1	78546	78004	74	0.004066666666666667	0	0	0
AT700_RS00350	oligopeptidase A	NZ_LN831024.1	78624	80669	75	0.0037333333333333337	0	0	0
AT700_RS00355	YheV family putative metal-binding protein	NZ_LN831024.1	80666	80941	76	0.0038000000000000004	0	0.5	0
AT700_RS00360	PA0069 family radical SAM protein	NZ_LN831024.1	81030	82088	77	0.0036000000000000003	0	0	0
AT700_RS00365	type VI secretion system-associated lipoprotein TagQ	NZ_LN831024.1	83232	82318	78	0.0035333333333333336	0	0	0
AT700_RS00370	type VI secretion system-associated regulator TagR	NZ_LN831024.1	85006	83294	79	0.003466666666666667	0	0	0
AT700_RS00375	type IV secretion associated ABC transporter permease TagS	NZ_LN831024.1	86198	84999	80	0.0033333333333333344	0	0	0
